order_id,sales,profit,profit_ratio,discount
CA-2018-145765,16,5,"0,35","0,2"
CA-2018-145765,196,20,"0,1","0,2"
CA-2018-145765,272,54,"0,2","0,2"
CA-2018-145772,4,1,"0,33","0,2"
CA-2018-145772,12,5,"0,45",0
CA-2018-145772,45,9,"0,19",0
CA-2018-145779,84,27,"0,33","0,2"
CA-2018-145807,355,18,"0,05",0
CA-2018-145877,28,13,"0,47",0
CA-2018-145877,94,24,"0,25",0
CA-2018-145884,262,63,"0,24",0
CA-2018-145884,1440,374,"0,26",0
CA-2018-146024,7,-1,"-0,2","0,2"
CA-2018-146024,12,-20,"-1,65","0,8"
CA-2018-146031,60,22,"0,37",0
CA-2018-146136,24,9,"0,36","0,2"
CA-2018-146164,31,8,"0,25",0
CA-2018-146164,608,97,"0,16",0
CA-2018-146185,32,8,"0,26","0,2"
CA-2018-146192,675,88,"0,13",0
CA-2018-146269,19,1,"0,06","0,2"
CA-2018-146269,290,33,"0,11","0,2"
CA-2018-146346,146,-33,"-0,23","0,2"
CA-2018-146360,155,56,"0,36",0
CA-2018-146367,3,-6,"-1,7","0,8"
CA-2018-146458,23,7,"0,29",0
CA-2018-146493,54,26,"0,48",0
CA-2018-146535,3,1,"0,49",0
CA-2018-146535,1444,375,"0,26",0
CA-2018-146626,101,37,"0,37",0
CA-2018-146724,22,10,"0,44",0
CA-2018-146780,42,11,"0,26",0
CA-2018-146920,25,8,"0,31","0,2"
CA-2018-146920,27,9,"0,35","0,2"
CA-2018-146983,1578,757,"0,48",0
CA-2018-147032,11,5,"0,49",0
CA-2018-147032,12,6,"0,48",0
CA-2018-147032,850,391,"0,46",0
CA-2018-147039,12,6,"0,5",0
CA-2018-147039,363,91,"0,25",0
CA-2018-147144,20,6,"0,3",0
CA-2018-147207,5,-14,"-2,5","0,8"
CA-2018-147207,32,4,"0,13","0,2"
CA-2018-147207,372,28,"0,08","0,2"
CA-2018-147207,913,-170,"-0,19","0,3"
CA-2018-147228,9,-2,"-0,23","0,2"
CA-2018-147228,14,4,"0,3","0,2"
CA-2018-147228,178,62,"0,35","0,2"
CA-2018-147228,258,-3,"-0,01","0,2"
CA-2018-147277,284,-76,"-0,27","0,4"
CA-2018-147277,665,67,"0,1","0,2"
CA-2018-147291,896,421,"0,47",0
CA-2018-147333,45,9,"0,19",0
CA-2018-147333,160,70,"0,44",0
CA-2018-147354,31,10,"0,31","0,2"
CA-2018-147354,480,60,"0,13","0,2"
CA-2018-147361,56,15,"0,26",0
CA-2018-147361,629,13,"0,02",0
CA-2018-147403,85,29,"0,34","0,2"
CA-2018-147410,421,105,"0,25",0
CA-2018-147452,4,1,"0,26",0
CA-2018-147452,12,6,"0,49",0
CA-2018-147452,168,82,"0,49",0
CA-2018-147550,11,3,"0,24","0,2"
CA-2018-147564,49,23,"0,47",0
CA-2018-147725,71,18,"0,26",0
CA-2018-147753,25,12,"0,47",0
CA-2018-147760,524,-192,"-0,37","0,4"
CA-2018-147760,1360,119,"0,09","0,2"
CA-2018-147767,68,-45,"-0,67","0,7"
CA-2018-147844,16,7,"0,45",0
CA-2018-147844,34,16,"0,46",0
CA-2018-147844,60,15,"0,26",0
CA-2018-147942,6,3,"0,47",0
CA-2018-147942,122,38,"0,31","0,2"
CA-2018-147956,1004,0,0,0
CA-2018-148012,3,0,"0,16","0,2"
CA-2018-148068,10,3,"0,33",0
CA-2018-148068,19,9,"0,48",0
CA-2018-148138,51,-6,"-0,13","0,2"
CA-2018-148145,46,21,"0,46",0
CA-2018-148166,18,2,"0,11","0,2"
CA-2018-148264,30,9,"0,29",0
CA-2018-148264,60,29,"0,48",0
CA-2018-148264,129,15,"0,12",0
CA-2018-148320,36,18,"0,49",0
CA-2018-148355,12,6,"0,5",0
CA-2018-148355,19,9,"0,48",0
CA-2018-148404,19,6,"0,31","0,2"
CA-2018-148404,50,-34,"-0,67","0,7"
CA-2018-148404,155,-36,"-0,23","0,4"
CA-2018-148404,222,17,"0,08","0,2"
CA-2018-148404,581,65,"0,11","0,2"
CA-2018-148411,11,4,"0,33","0,2"
CA-2018-148411,520,-15,"-0,03","0,3"
CA-2018-148446,1670,117,"0,07",0
CA-2018-148474,91,42,"0,46",0
CA-2018-148474,453,68,"0,15",0
CA-2018-148642,5,2,"0,35","0,2"
CA-2018-148642,63,5,"0,08","0,2"
CA-2018-148691,3,2,"0,48",0
CA-2018-148691,15,5,"0,35","0,2"
CA-2018-148691,84,29,"0,35","0,2"
CA-2018-148691,137,37,"0,27",0
CA-2018-148810,14,5,"0,34","0,2"
CA-2018-148810,274,-14,"-0,05","0,2"
CA-2018-148922,39,1,"0,02",0
CA-2018-148922,46,22,"0,48",0
CA-2018-148922,600,258,"0,43",0
CA-2018-148929,478,134,"0,28",0
CA-2018-148985,35,12,"0,34",0
CA-2018-148992,11,4,"0,35","0,2"
CA-2018-148999,419,-68,"-0,16","0,2"
CA-2018-149048,15,7,"0,49",0
CA-2018-149048,181,81,"0,45",0
CA-2018-149048,530,95,"0,18",0
CA-2018-149048,588,159,"0,27",0
CA-2018-149048,915,412,"0,45",0
CA-2018-149076,155,70,"0,45",0
CA-2018-149146,8,3,"0,34","0,2"
CA-2018-149160,28,11,"0,39",0
CA-2018-149160,288,138,"0,48",0
CA-2018-149181,48,-2,"-0,04","0,3"
CA-2018-149468,41,20,"0,48",0
CA-2018-149489,1,-1,"-0,83","0,7"
CA-2018-149489,8,-6,"-0,77","0,7"
CA-2018-149489,99,12,"0,13","0,2"
CA-2018-149559,13,6,"0,48",0
CA-2018-149559,22,11,"0,49",0
CA-2018-149559,2054,257,"0,13","0,2"
CA-2018-149699,475,142,"0,3",0
CA-2018-149706,116,23,"0,2","0,2"
CA-2018-149720,30,-17,"-0,58","0,6"
CA-2018-149853,16,5,"0,35","0,2"
CA-2018-149853,18,1,"0,06","0,2"
CA-2018-149881,483,85,"0,18","0,15"
CA-2018-149881,4800,360,"0,07","0,2"
CA-2018-149888,350,-140,"-0,4","0,4"
CA-2018-149888,360,-72,"-0,2","0,4"
CA-2018-149895,259,-47,"-0,18","0,4"
CA-2018-149944,18,9,"0,5",0
CA-2018-149944,76,22,"0,29",0
CA-2018-150091,18,9,"0,49",0
CA-2018-150091,40,17,"0,43",0
CA-2018-150091,45,5,"0,11",0
CA-2018-150091,2155,129,"0,06",0
CA-2018-150189,75,35,"0,47",0
CA-2018-150266,19,4,"0,2","0,2"
CA-2018-150266,68,-180,"-2,65","0,8"
CA-2018-150266,300,37,"0,13","0,2"
CA-2018-150266,854,-24,"-0,03","0,3"
CA-2018-150420,1100,363,"0,33",0
CA-2018-150469,12,6,"0,48",0
CA-2018-150497,736,331,"0,45",0
CA-2018-150504,18,2,"0,1","0,2"
CA-2018-150525,7,2,"0,29",0
CA-2018-150525,13,3,"0,26",0
CA-2018-150602,21,7,"0,31",0
CA-2018-150609,23,8,"0,33","0,2"
CA-2018-150623,100,42,"0,42",0
CA-2018-150623,286,72,"0,25",0
CA-2018-150707,38,18,"0,49",0
CA-2018-150910,23,3,"0,13","0,2"
CA-2018-150910,26,2,"0,07","0,2"
CA-2018-150910,47,8,"0,16","0,2"
CA-2018-150910,59,16,"0,28","0,2"
CA-2018-150910,935,-249,"-0,27","0,4"
CA-2018-150931,34,16,"0,46",0
CA-2018-150959,10,3,"0,33","0,2"
CA-2018-150959,18,-32,"-1,75","0,8"
CA-2018-150987,196,98,"0,5",0
CA-2018-150987,245,115,"0,47",0
CA-2018-151008,25,11,"0,42",0
CA-2018-151008,127,47,"0,38","0,2"
CA-2018-151071,14,5,"0,33","0,2"
CA-2018-151176,11,3,"0,26",0
CA-2018-151176,25,7,"0,26",0
CA-2018-151183,46,15,"0,33",0
CA-2018-151190,20,9,"0,46",0
CA-2018-151211,98,10,"0,1",0
CA-2018-151211,103,48,"0,47",0
CA-2018-151218,4,0,"0,08","0,2"
CA-2018-151225,72,7,"0,1","0,2"
CA-2018-151225,190,9,"0,05","0,2"
CA-2018-151281,140,39,"0,28",0
CA-2018-151358,323,61,"0,19",0
CA-2018-151428,20,10,"0,49",0
CA-2018-151484,42,10,"0,23","0,2"
CA-2018-151484,51,6,"0,11","0,2"
CA-2018-151484,52,10,"0,2","0,2"
CA-2018-151484,333,33,"0,1","0,2"
CA-2018-151596,43,11,"0,26",0
CA-2018-151750,6,-10,"-1,5","0,8"
CA-2018-151750,13,2,"0,18","0,2"
CA-2018-151750,14,-23,"-1,65","0,8"
CA-2018-151750,15,-39,"-2,55","0,8"
CA-2018-151750,141,-187,"-1,33","0,6"
CA-2018-151750,311,-27,"-0,09","0,3"
CA-2018-151750,455,-108,"-0,24","0,2"
CA-2018-151799,17,8,"0,47",0
CA-2018-151799,26,7,"0,26",0
CA-2018-151799,74,2,"0,03",0
CA-2018-151799,527,-53,"-0,1","0,3"
CA-2018-151799,1200,468,"0,39",0
CA-2018-151855,12,-10,"-0,83","0,7"
CA-2018-151855,27,0,"0,01","0,2"
CA-2018-151911,63,28,"0,45",0
CA-2018-151981,25,12,"0,48",0
CA-2018-151981,228,68,"0,3",0
CA-2018-151981,825,247,"0,3",0
CA-2018-152079,12,4,"0,36","0,2"
CA-2018-152093,763,-1144,"-1,5","0,8"
CA-2018-152135,445,-82,"-0,18","0,4"
CA-2018-152142,322,28,"0,09","0,2"
CA-2018-152198,5,-4,"-0,73","0,7"
CA-2018-152198,6,-5,"-0,83","0,7"
CA-2018-152198,18,6,"0,34","0,2"
CA-2018-152205,3,-2,"-0,7","0,7"
CA-2018-152226,6,2,"0,34","0,2"
CA-2018-152261,19,-12,"-0,67","0,7"
CA-2018-152275,7,1,"0,08","0,2"
CA-2018-152310,47,12,"0,25",0
CA-2018-152310,101,38,"0,38","0,2"
CA-2018-152310,175,12,"0,07",0
CA-2018-152310,192,92,"0,48",0
CA-2018-152310,243,27,"0,11","0,2"
CA-2018-152310,300,90,"0,3",0
CA-2018-152436,593,160,"0,27",0
CA-2018-152485,10,3,"0,31","0,2"
CA-2018-152485,13,4,"0,29","0,2"
CA-2018-152485,17,0,"-0,01","0,2"
CA-2018-152499,8,1,"0,11","0,2"
CA-2018-152499,15,5,"0,33","0,2"
CA-2018-152583,16,-9,"-0,53","0,6"
CA-2018-152583,54,4,"0,08","0,2"
CA-2018-152583,251,-68,"-0,27","0,3"
CA-2018-152660,62,5,"0,08","0,2"
CA-2018-152695,11,5,"0,47",0
CA-2018-152695,427,124,"0,29",0
CA-2018-152702,255,-18,"-0,07","0,3"
CA-2018-152709,86,22,"0,26",0
CA-2018-152737,22,8,"0,35","0,2"
CA-2018-152737,440,145,"0,33",0
CA-2018-152786,40,19,"0,46",0
CA-2018-152807,7,1,"0,14","0,2"
CA-2018-152807,11,-3,"-0,23","0,2"
CA-2018-152807,21,7,"0,35","0,2"
CA-2018-152807,442,-55,"-0,13","0,2"
CA-2018-152856,117,34,"0,29","0,2"
CA-2018-152912,10,4,"0,46",0
CA-2018-152912,544,158,"0,29",0
CA-2018-152912,827,355,"0,43",0
CA-2018-152912,1633,474,"0,29",0
CA-2018-152926,15,-39,"-2,55","0,8"
CA-2018-152926,22,-56,"-2,55","0,8"
CA-2018-152933,10,4,"0,36","0,2"
CA-2018-152933,370,28,"0,08","0,2"
CA-2018-152933,792,129,"0,16","0,2"
CA-2018-152961,13,6,"0,46",0
CA-2018-152968,23,7,"0,3",0
CA-2018-152975,30,9,"0,29",0
CA-2018-152975,71,4,"0,05",0
CA-2018-152975,589,-7,"-0,01","0,1"
CA-2018-152975,1080,324,"0,3",0
CA-2018-153045,22,7,"0,33","0,2"
CA-2018-153045,32,6,"0,2","0,2"
CA-2018-153045,430,-93,"-0,22","0,4"
CA-2018-153045,887,-63,"-0,07","0,3"
CA-2018-153080,68,25,"0,37",0
CA-2018-153227,12,6,"0,49",0
CA-2018-153339,16,1,"0,06","0,2"
CA-2018-153654,19,-13,"-0,67","0,7"
CA-2018-153787,97,28,"0,29",0
CA-2018-153822,13,-3,"-0,2","0,2"
CA-2018-153822,18,-14,"-0,77","0,7"
CA-2018-153822,90,4,"0,05","0,2"
CA-2018-153822,472,29,"0,06","0,2"
CA-2018-153843,27,12,"0,46",0
CA-2018-153843,31,15,"0,5",0
CA-2018-153843,465,121,"0,26",0
CA-2018-153871,23,7,"0,29",0
CA-2018-153871,40,18,"0,45",0
CA-2018-153871,736,331,"0,45",0
CA-2018-154011,7,-11,"-1,6","0,8"
CA-2018-154011,457,-85,"-0,19","0,3"
CA-2018-154039,125,11,"0,09","0,2"
CA-2018-154039,481,-269,"-0,56","0,5"
CA-2018-154074,150,43,"0,29",0
CA-2018-154074,570,7,"0,01","0,2"
CA-2018-154088,27,9,"0,35","0,2"
CA-2018-154102,30,13,"0,45",0
CA-2018-154109,48,16,"0,34","0,2"
CA-2018-154109,127,-31,"-0,24","0,3"
CA-2018-154116,23,11,"0,47",0
CA-2018-154116,54,16,"0,3",0
CA-2018-154116,197,15,"0,08","0,2"
CA-2018-154123,28,12,"0,42",0
CA-2018-154137,35,0,0,0
CA-2018-154214,3,1,"0,47",0
CA-2018-154410,909,9,"0,01",0
CA-2018-154466,4,2,"0,48",0
CA-2018-154501,10,4,"0,41",0
CA-2018-154676,151,8,"0,05","0,2"
CA-2018-154718,6,2,"0,35","0,2"
CA-2018-154732,16,-26,"-1,6","0,8"
CA-2018-154760,274,-229,"-0,83","0,7"
CA-2018-154809,91,39,"0,43",0
CA-2018-154816,6,3,"0,49",0
CA-2018-154907,205,-36,"-0,18","0,32"
CA-2018-154935,18,6,"0,31","0,2"
CA-2018-154949,15,7,"0,49",0
CA-2018-155047,6,0,"0,06","0,2"
CA-2018-155075,631,-463,"-0,73","0,7"
CA-2018-155089,46,-33,"-0,73","0,7"
CA-2018-155152,252,93,"0,37",0
CA-2018-155159,49,24,"0,49",0
CA-2018-155292,30,14,"0,48",0
CA-2018-155292,34,9,"0,27",0
CA-2018-155292,35,11,"0,3",0
CA-2018-155292,106,4,"0,04",0
CA-2018-155362,33,8,"0,26",0
CA-2018-155376,839,218,"0,26",0
CA-2018-155460,5,2,"0,45",0
CA-2018-155460,896,302,"0,34","0,2"
CA-2018-155558,6,3,"0,48",0
CA-2018-155558,20,7,"0,34",0
CA-2018-155607,59,15,"0,25",0
CA-2018-155607,93,33,"0,35","0,2"
CA-2018-155621,274,112,"0,41",0
CA-2018-155642,2,-1,"-0,53","0,6"
CA-2018-155642,23,-10,"-0,45","0,6"
CA-2018-155698,21,10,"0,48",0
CA-2018-155698,648,168,"0,26",0
CA-2018-155705,866,225,"0,26",0
CA-2018-155712,108,34,"0,31","0,2"
CA-2018-155740,77,-54,"-0,7","0,7"
CA-2018-155824,13,-10,"-0,77","0,7"
CA-2018-155824,49,4,"0,08","0,2"
CA-2018-155873,17,4,"0,26",0
CA-2018-155873,19,9,"0,48",0
CA-2018-155873,192,92,"0,48",0
CA-2018-155880,91,15,"0,16",0
CA-2018-155880,369,41,"0,11",0
CA-2018-155880,1527,427,"0,28",0
CA-2018-155929,6,2,"0,38","0,2"
CA-2018-155936,3,-5,"-1,65","0,8"
CA-2018-155957,52,10,"0,19","0,2"
CA-2018-155957,213,24,"0,11","0,2"
CA-2018-155985,212,76,"0,36",0
CA-2018-156237,4,-3,"-0,67","0,7"
CA-2018-156237,13,-18,"-1,43","0,7"
CA-2018-156237,18,-12,"-0,67","0,7"
CA-2018-156237,113,-29,"-0,26","0,3"
CA-2018-156237,128,5,"0,04","0,2"
CA-2018-156237,241,-169,"-0,7","0,7"
CA-2018-156272,64,8,"0,13","0,2"
CA-2018-156363,32,11,"0,35","0,2"
CA-2018-156363,33,-7,"-0,2","0,4"
CA-2018-156391,2,1,"0,25","0,2"
CA-2018-156412,5,-4,"-0,83","0,7"
CA-2018-156622,6,-9,"-1,5","0,8"
CA-2018-156622,36,13,"0,35","0,2"
CA-2018-156622,78,29,"0,38","0,2"
CA-2018-156622,128,-31,"-0,24","0,3"
CA-2018-156664,5,2,"0,36","0,2"
CA-2018-156664,7,-6,"-0,83","0,7"
CA-2018-156664,91,30,"0,33","0,2"
CA-2018-156664,130,13,"0,1","0,2"
CA-2018-156720,3,-1,"-0,2","0,2"
CA-2018-156769,55,18,"0,33",0
CA-2018-156776,12,4,"0,35","0,2"
CA-2018-156776,25,12,"0,47",0
CA-2018-156776,31,12,"0,38","0,2"
CA-2018-156776,52,16,"0,3",0
CA-2018-156776,56,8,"0,14",0
CA-2018-156776,207,26,"0,13","0,2"
CA-2018-156776,708,44,"0,06","0,2"
CA-2018-156776,1473,412,"0,28",0
CA-2018-156818,133,17,"0,13",0
CA-2018-156895,128,-24,"-0,19","0,3"
CA-2018-156951,19,9,"0,48",0
CA-2018-156951,81,27,"0,34","0,2"
CA-2018-156951,92,45,"0,49",0
CA-2018-156951,451,0,0,"0,2"
CA-2018-156958,9,3,"0,33","0,2"
CA-2018-156958,31,-7,"-0,23","0,2"
CA-2018-156958,84,29,"0,35","0,2"
CA-2018-156958,173,60,"0,35","0,2"
CA-2018-156958,200,40,"0,2",0
CA-2018-157091,526,32,"0,06",0
CA-2018-157112,5,2,"0,35","0,2"
CA-2018-157112,12,-8,"-0,67","0,7"
CA-2018-157196,13,6,"0,48",0
CA-2018-157252,208,2,"0,01","0,1"
CA-2018-157273,605,60,"0,1","0,2"
CA-2018-157350,65,-44,"-0,68","0,6"
CA-2018-157413,325,-77,"-0,24","0,2"
CA-2018-157420,55,-12,"-0,23","0,2"
CA-2018-157448,12,4,"0,36",0
CA-2018-157448,120,24,"0,2",0
CA-2018-157469,20,2,"0,09","0,2"
CA-2018-157469,151,-25,"-0,17","0,4"
CA-2018-157483,182,51,"0,28",0
CA-2018-157651,14,3,"0,24","0,2"
CA-2018-157672,64,14,"0,21","0,2"
CA-2018-157833,51,18,"0,35","0,2"
CA-2018-157854,56,16,"0,28",0
CA-2018-157854,2691,1265,"0,47",0
CA-2018-157903,384,48,"0,13","0,2"
CA-2018-157931,106,50,"0,47",0
CA-2018-157931,724,188,"0,26",0
CA-2018-157966,16,6,"0,36","0,2"
CA-2018-157966,19,2,"0,11","0,2"
CA-2018-157966,30,2,"0,06","0,2"
CA-2018-157966,34,-7,"-0,21","0,2"
CA-2018-157966,90,-3,"-0,03","0,3"
CA-2018-157966,210,9,"0,04","0,3"
CA-2018-157966,960,336,"0,35","0,2"
CA-2018-157980,128,26,"0,2","0,2"
CA-2018-157987,5,2,"0,45",0
CA-2018-157987,12,3,"0,3",0
CA-2018-157987,13,4,"0,29",0
CA-2018-157987,17,8,"0,45",0
CA-2018-157987,19,9,"0,48",0
CA-2018-157987,23,6,"0,28",0
CA-2018-157987,26,9,"0,34","0,2"
CA-2018-157987,168,40,"0,24",0
CA-2018-157987,198,57,"0,29",0
CA-2018-157987,238,38,"0,16",0
CA-2018-157987,255,-93,"-0,37","0,4"
CA-2018-157987,1282,214,"0,17","0,1"
CA-2018-158036,9,2,"0,19","0,2"
CA-2018-158071,12,5,"0,47",0
CA-2018-158071,16,4,"0,25",0
CA-2018-158071,89,8,"0,09","0,2"
CA-2018-158106,9,3,"0,29",0
CA-2018-158120,4,-3,"-0,83","0,7"
CA-2018-158120,20,7,"0,34","0,2"
CA-2018-158169,55,20,"0,36",0
CA-2018-158169,543,152,"0,28",0
CA-2018-158246,216,-3,"-0,01","0,2"
CA-2018-158344,64,20,"0,31",0
CA-2018-158379,6,-4,"-0,77","0,7"
CA-2018-158379,80,23,"0,29","0,2"
CA-2018-158379,4664,-1049,"-0,23","0,2"
CA-2018-158386,125,57,"0,46",0
CA-2018-158407,32,2,"0,06","0,2"
CA-2018-158407,72,25,"0,35","0,2"
CA-2018-158561,1158,130,"0,11","0,2"
CA-2018-158673,210,101,"0,48",0
CA-2018-158722,46,16,"0,35","0,2"
CA-2018-158729,1666,33,"0,02",0
CA-2018-158736,6,2,"0,29",0
CA-2018-158743,13,4,"0,31",0
CA-2018-158743,40,19,"0,47",0
CA-2018-158743,146,70,"0,48",0
CA-2018-158876,7,1,"0,08","0,2"
CA-2018-158876,16,-14,"-0,88","0,6"
CA-2018-158876,17,5,"0,31","0,2"
CA-2018-158876,99,9,"0,09","0,2"
CA-2018-158883,25,9,"0,36","0,2"
CA-2018-158953,6,-10,"-1,5","0,8"
CA-2018-158967,19,6,"0,3","0,2"
CA-2018-159100,19,4,"0,24","0,2"
CA-2018-159100,1875,-969,"-0,52","0,4"
CA-2018-159107,3,1,"0,47",0
CA-2018-159135,4,1,"0,33",0
CA-2018-159149,89,-17,"-0,19","0,32"
CA-2018-159149,175,53,"0,3","0,2"
CA-2018-159149,438,-88,"-0,2","0,2"
CA-2018-159156,630,164,"0,26",0
CA-2018-159226,345,28,"0,08","0,15"
CA-2018-159282,600,-480,"-0,8","0,7"
CA-2018-159352,70,32,"0,46",0
CA-2018-159366,3060,680,"0,22","0,1"
CA-2018-159457,17,5,"0,31","0,2"
CA-2018-159464,17,4,"0,26",0
CA-2018-159464,35,16,"0,45",0
CA-2018-159464,56,16,"0,28",0
CA-2018-159464,114,55,"0,48",0
CA-2018-159464,303,76,"0,25",0
CA-2018-159506,158,73,"0,46",0
CA-2018-159506,498,224,"0,45",0
CA-2018-159597,64,3,"0,05",0
CA-2018-159597,100,44,"0,44",0
CA-2018-159604,9,4,"0,48",0
CA-2018-159667,192,38,"0,2","0,2"
CA-2018-159667,499,31,"0,06","0,2"
CA-2018-159688,80,29,"0,36",0
CA-2018-159793,131,-89,"-0,68","0,5"
CA-2018-159884,8,3,"0,33","0,2"
CA-2018-159884,11,1,"0,08","0,2"
CA-2018-159954,3,1,"0,49",0
CA-2018-160017,10,4,"0,35","0,2"
CA-2018-160031,74,23,"0,31","0,2"
CA-2018-160045,2,-1,"-0,73","0,6"
CA-2018-160087,24,7,"0,28","0,2"
CA-2018-160122,56,21,"0,38","0,2"
CA-2018-160122,127,-25,"-0,2","0,3"
CA-2018-160325,392,110,"0,28",0
CA-2018-160325,438,131,"0,3",0
CA-2018-160416,164,71,"0,43",0
CA-2018-160423,36,-29,"-0,8","0,7"
CA-2018-160423,348,30,"0,09","0,2"
CA-2018-160458,26,9,"0,35","0,2"
CA-2018-160514,11,5,"0,45",0
CA-2018-160633,86,5,"0,06","0,2"
CA-2018-160633,140,-2,"-0,01","0,2"
CA-2018-160633,900,75,"0,08","0,4"
CA-2018-160661,22,10,"0,47",0
CA-2018-160724,35,16,"0,45",0
CA-2018-160801,5,-3,"-0,7","0,7"
CA-2018-160885,2480,744,"0,3",0
CA-2018-160899,478,220,"0,46",0
CA-2018-160927,13,4,"0,26",0
CA-2018-160927,13,6,"0,48",0
CA-2018-160927,15,5,"0,31",0
CA-2018-160927,95,46,"0,48",0
CA-2018-160934,21,6,"0,29",0
CA-2018-160962,7,1,"0,11","0,2"
CA-2018-160962,8,1,"0,09","0,2"
CA-2018-160983,47,23,"0,48",0
CA-2018-161018,97,41,"0,42",0
CA-2018-161046,43,20,"0,46",0
CA-2018-161046,234,112,"0,48",0
CA-2018-161046,262,79,"0,3",0
CA-2018-161046,300,126,"0,42",0
CA-2018-161053,35,15,"0,44",0
CA-2018-161053,692,318,"0,46",0
CA-2018-161067,6,2,"0,4",0
CA-2018-161067,91,14,"0,16","0,1"
CA-2018-161067,182,-8,"-0,04","0,1"
CA-2018-161067,419,201,"0,48",0
CA-2018-161088,30,13,"0,45",0
CA-2018-161102,37,11,"0,31",0
CA-2018-161102,57,15,"0,27",0
CA-2018-161130,361,27,"0,08","0,2"
CA-2018-161172,5,-3,"-0,67","0,7"
CA-2018-161172,44,-7,"-0,17","0,4"
CA-2018-161172,51,8,"0,15","0,2"
CA-2018-161172,54,3,"0,06","0,2"
CA-2018-161172,160,44,"0,28","0,2"
CA-2018-161200,15,7,"0,48",0
CA-2018-161200,146,23,"0,16",0
CA-2018-161333,47,16,"0,35",0
CA-2018-161333,86,29,"0,34",0
CA-2018-161333,139,39,"0,28",0
CA-2018-161340,14,5,"0,36","0,2"
CA-2018-161340,116,-65,"-0,56","0,5"
CA-2018-161410,358,42,"0,12","0,4"
CA-2018-161410,546,73,"0,13","0,4"
CA-2018-161459,34,15,"0,45",0
CA-2018-161459,40,3,"0,09","0,2"
CA-2018-161480,192,5,"0,02","0,2"
CA-2018-161557,108,-106,"-0,98","0,6"
CA-2018-161578,13,6,"0,48",0
CA-2018-161578,159,8,"0,05",0
CA-2018-161592,8,-6,"-0,73","0,7"
CA-2018-161655,300,150,"0,5",0
CA-2018-161739,342,-427,"-1,25","0,6"
CA-2018-161774,8,1,"0,09","0,2"
CA-2018-161774,46,6,"0,13","0,2"
CA-2018-161774,48,16,"0,34","0,2"
CA-2018-161774,77,27,"0,35","0,2"
CA-2018-161774,899,-13,"-0,01","0,3"
CA-2018-161809,161,10,"0,06","0,2"
CA-2018-161823,6,2,"0,28",0
CA-2018-161851,16,-12,"-0,77","0,7"
CA-2018-161893,5,-4,"-0,73","0,7"
CA-2018-161893,96,12,"0,13","0,2"
CA-2018-161956,28,8,"0,29",0
CA-2018-161956,116,57,"0,49",0
CA-2018-161956,198,99,"0,5",0
CA-2018-161956,230,23,"0,1","0,2"
CA-2018-161956,322,97,"0,3",0
CA-2018-161956,355,18,"0,05",0
CA-2018-161956,842,295,"0,35","0,2"
CA-2018-161956,880,330,"0,38","0,2"
CA-2018-161970,13,6,"0,48",0
CA-2018-161970,18,6,"0,36",0
CA-2018-161984,7,4,"0,5",0
CA-2018-161984,8,4,"0,47",0
CA-2018-162015,168,44,"0,26",0
CA-2018-162015,1287,245,"0,19",0
CA-2018-162033,4,1,"0,35",0
CA-2018-162033,53,21,"0,39",0
CA-2018-162075,538,47,"0,09","0,2"
CA-2018-162096,8,2,"0,27",0
CA-2018-162173,252,113,"0,45",0
CA-2018-162173,357,61,"0,17",0
CA-2018-162250,8,4,"0,45",0
CA-2018-162474,8,3,"0,33","0,2"
CA-2018-162481,8,4,"0,47",0
CA-2018-162481,270,51,"0,19",0
CA-2018-162565,10,4,"0,35","0,2"
CA-2018-162565,78,-66,"-0,85","0,6"
CA-2018-162565,520,-15,"-0,03","0,3"
CA-2018-162572,11,1,"0,09","0,2"
CA-2018-162572,120,36,"0,3","0,2"
CA-2018-162635,11,4,"0,33","0,2"
CA-2018-162691,36,13,"0,35","0,2"
CA-2018-162691,1440,-264,"-0,18","0,4"
CA-2018-162712,74,23,"0,31","0,2"
CA-2018-162789,12,4,"0,33",0
CA-2018-162789,1071,171,"0,16",0
CA-2018-162880,4,1,"0,36","0,2"
CA-2018-162929,13,6,"0,48",0
CA-2018-162929,41,14,"0,34","0,2"
CA-2018-162936,23,8,"0,33",0
CA-2018-162978,18,8,"0,48",0
CA-2018-162978,184,21,"0,11","0,2"
CA-2018-162978,301,11,"0,04","0,2"
CA-2018-163006,14,-10,"-0,73","0,6"
CA-2018-163006,569,-179,"-0,31","0,3"
CA-2018-163006,1002,125,"0,13","0,2"
CA-2018-163020,36,12,"0,34",0
CA-2018-163069,10,1,"0,13","0,2"
CA-2018-163097,121,33,"0,28","0,2"
CA-2018-163125,67,6,"0,09","0,2"
CA-2018-163125,254,-33,"-0,13","0,3"
CA-2018-163139,18,6,"0,35","0,2"
CA-2018-163139,20,7,"0,34",0
CA-2018-163139,222,7,"0,03",0
CA-2018-163160,10,-7,"-0,65","0,6"
CA-2018-163160,63,21,"0,33","0,2"
CA-2018-163160,97,-145,"-1,5","0,8"
CA-2018-163188,38,19,"0,5",0
CA-2018-163209,23,7,"0,29",0
CA-2018-163209,26,12,"0,48",0
CA-2018-163265,8,-4,"-0,48","0,6"
CA-2018-163265,18,6,"0,34","0,2"
CA-2018-163265,28,4,"0,13","0,2"
CA-2018-163265,50,-8,"-0,16","0,2"
CA-2018-163265,601,-9,"-0,01","0,3"
